
>v 1.04 Nov 12 2014, <EBBA1CD8>
>
>
>
>
>s2
>
>
>#
>#200,0
>#10,226
>#10,230
>#10,233
>#10,236
>#10,239
>#10,242
>#10,246
>#10,249
>#10,252
>#10,256
>#10,259
>#10,262
>#10,265
>#10,268
>#10,272
>#10,275
>#10,278
>#10,282
>#10,285
>#10,288
>#10,291
>#10,294
>#10,298
>#10,301
>#10,304
>#10,310
>#10,312
>#10,314
>#10,316
>#10,318
>#50,530
>#50,0
>#50,530
>#50,0
>#50,530
>#50,0
>#50,530
>#50,0
>#50,530
>#50,0
>#50,530
>#50,0
>#50,530
>#830,0
>
>
>
>
>s2
>p 100,400
>t
0,0,12
200,0,12
200,0,104
210,0,104
210,0,106
220,0,106
220,0,107
230,0,107
230,0,108
240,0,108
240,0,109
250,0,109
250,0,110
260,0,110
260,0,112
270,0,112
270,0,113
280,0,113
280,0,115
290,0,115
290,0,116
300,0,116
300,0,117
310,0,117
310,0,119
320,0,119
320,0,120
330,0,120
330,0,121
340,0,121
340,0,123
350,0,123
350,0,124
360,0,124
360,0,125
370,0,125
370,0,127
380,0,127
380,0,128
390,0,128
390,0,129
400,0,129
400,0,131
410,0,131
410,0,132
420,0,132
420,0,133
430,0,133
430,0,135
440,0,135
440,0,136
450,0,136
450,0,138
460,0,138
460,0,139
470,0,139
470,0,140
480,0,140
480,0,141
490,0,141
490,0,142
500,0,142
500,0,228
550,0,228
550,0,12
600,0,12
600,0,228
650,0,228
650,0,12
700,0,12
700,0,228
750,0,228
750,0,12
800,0,12
800,0,228
850,0,228
850,0,12
900,0,12
900,0,228
950,0,228
950,0,12
1000,0,12
1000,0,228
1050,0,228
1050,0,12
1100,0,12
1100,0,228
1150,0,228
1150,0,12
1980,0,12
1980,0,12
2080,0,12
2080,0,10
2090,0,10
2095,0,10
>
>p 500,500
>t
0,0,12
200,0,12
200,0,209
210,0,209
210,0,213
220,0,213
220,0,215
230,0,215
230,0,218
240,0,218
240,0,221
250,0,221
250,0,223
260,0,223
260,0,227
270,0,227
270,0,229
280,0,229
280,0,232
290,0,232
290,0,236
300,0,236
300,0,238
310,0,238
310,0,241
320,0,241
320,0,243
330,0,243
330,0,246
340,0,246
340,0,250
350,0,250
350,0,252
360,0,252
360,0,255
370,0,255
370,0,258
380,0,258
380,0,261
390,0,261
390,0,264
400,0,264
400,0,266
410,0,266
410,0,269
420,0,269
420,0,272
430,0,272
430,0,275
440,0,275
440,0,278
450,0,278
450,0,283
460,0,283
460,0,285
470,0,285
470,0,286
480,0,286
480,0,288
490,0,288
490,0,290
500,0,290
500,0,475
550,0,475
550,0,12
600,0,12
600,0,475
650,0,475
650,0,12
700,0,12
700,0,475
750,0,475
750,0,12
800,0,12
800,0,475
850,0,475
850,0,12
900,0,12
900,0,475
950,0,475
950,0,12
1000,0,12
1000,0,475
1050,0,475
1050,0,12
1100,0,12
1100,0,475
1150,0,475
1150,0,12
1980,0,12
1980,0,12
2080,0,12
2080,0,10
2090,0,10
2095,0,10
>
>
